fungal_root_id	family	genus	species	species_verbatim	mycorrhizal_type	replicates	habitat	host_age	host_age_group	am_evaluated	am_criteria	am_structures	ecm_evaluated	ecm_structures	erm_structure	nm_structures	latitude	longitude	comment	source	link
OBS3696457	Lythraceae	Sonneratia	Sonneratia caseolaris	Sonneratia acida	AM	25	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-			FungalRoot:NM	"Kothamasi, D., Kothamasi, S., Bhattacharyya, A., Kuhad, R. C., & Babu, C. R. (2006). Arbuscular mycorrhizae and phosphate solubilising bacteria of the rhizosphere of the mangrove ecosystem of Great Nicobar island, India. Biology and Fertility of Soils, 42(4), 358-361."	https://doi.org/10.1007/s00374-005-0035-8
OBS3696453	Rhizophoraceae	Bruguiera	Bruguiera sexangula	Bruguiera gymnorrhiza	AM	25	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"Kothamasi, D., Kothamasi, S., Bhattacharyya, A., Kuhad, R. C., & Babu, C. R. (2006). Arbuscular mycorrhizae and phosphate solubilising bacteria of the rhizosphere of the mangrove ecosystem of Great Nicobar island, India. Biology and Fertility of Soils, 42(4), 358-361."	https://doi.org/10.1007/s00374-005-0035-8
OBS3696455	Rhizophoraceae	Rhizophora	Rhizophora mucronata	Rhizophora mucronata	AM	25	mangrove	established	established	yes	colonisation	uncertain	-	-	-	-				"Kothamasi, D., Kothamasi, S., Bhattacharyya, A., Kuhad, R. C., & Babu, C. R. (2006). Arbuscular mycorrhizae and phosphate solubilising bacteria of the rhizosphere of the mangrove ecosystem of Great Nicobar island, India. Biology and Fertility of Soils, 42(4), 358-361."	https://doi.org/10.1007/s00374-005-0035-8
OBS3696456	Rhizophoraceae	Rhizophora	Rhizophora stylosa	Rhizophora stylosa	NM	25	mangrove	established	established	yes	colonisation	-	-	-	-	-			FungalRoot:AM	"Kothamasi, D., Kothamasi, S., Bhattacharyya, A., Kuhad, R. C., & Babu, C. R. (2006). Arbuscular mycorrhizae and phosphate solubilising bacteria of the rhizosphere of the mangrove ecosystem of Great Nicobar island, India. Biology and Fertility of Soils, 42(4), 358-361."	https://doi.org/10.1007/s00374-005-0035-8
OBS3719490	Casuarinaceae	Casuarina	Casuarina equisetifolia	Casuarina equisetifolia	AM	1	forest;disturbed	established	established	yes	colonisation		-	-	-	-				"Kumar, A., Raghuwanshi, R., & Upadhyay, R. S. (2003). Vesicular-arbuscular mycorrhizal association in naturally revegetated coal mine spoil. Tropical ecology, 44(2), 251-254."	https://www.researchgate.net/profile/J-Tarafdar/post/Can_someone_guide_me_in_mycorrhizal_associations_with_Briophytas_I_need_a_recent_bibliography_and_not_so_much_please/attachment/59d64efa79197b80779a8398/AS%3A495379784843264%401495119152225/download/44213.pdf
OBS3719470	Fabaceae	Acacia	Acacia auriculiformis	Acacia auriculiformis	AM	1	forest;disturbed	established	established	yes	colonisation		-	-	-	-				"Kumar, A., Raghuwanshi, R., & Upadhyay, R. S. (2003). Vesicular-arbuscular mycorrhizal association in naturally revegetated coal mine spoil. Tropical ecology, 44(2), 251-254."	https://www.researchgate.net/profile/J-Tarafdar/post/Can_someone_guide_me_in_mycorrhizal_associations_with_Briophytas_I_need_a_recent_bibliography_and_not_so_much_please/attachment/59d64efa79197b80779a8398/AS%3A495379784843264%401495119152225/download/44213.pdf
OBS3719476	Fabaceae	Albizia	Albizia lebbeck	Albizia lebbeck	NM	1	forest;disturbed	established	established	yes	colonisation	arb;ves	-	-	-	-				"Kumar, A., Raghuwanshi, R., & Upadhyay, R. S. (2003). Vesicular-arbuscular mycorrhizal association in naturally revegetated coal mine spoil. Tropical ecology, 44(2), 251-254."	https://www.researchgate.net/profile/J-Tarafdar/post/Can_someone_guide_me_in_mycorrhizal_associations_with_Briophytas_I_need_a_recent_bibliography_and_not_so_much_please/attachment/59d64efa79197b80779a8398/AS%3A495379784843264%401495119152225/download/44213.pdf
OBS3719477	Fabaceae	Albizia	Albizia procera	Albizia procera	AM	1	forest;disturbed	established	established	yes	colonisation	ves	-	-	-	-				"Kumar, A., Raghuwanshi, R., & Upadhyay, R. S. (2003). Vesicular-arbuscular mycorrhizal association in naturally revegetated coal mine spoil. Tropical ecology, 44(2), 251-254."	https://www.researchgate.net/profile/J-Tarafdar/post/Can_someone_guide_me_in_mycorrhizal_associations_with_Briophytas_I_need_a_recent_bibliography_and_not_so_much_please/attachment/59d64efa79197b80779a8398/AS%3A495379784843264%401495119152225/download/44213.pdf
OBS3719527	Fabaceae	Pongamia	Pongamia pinnata	Pongamia glabra	AM	1	forest;disturbed	established	established	yes	colonisation		-	-	-	-				"Kumar, A., Raghuwanshi, R., & Upadhyay, R. S. (2003). Vesicular-arbuscular mycorrhizal association in naturally revegetated coal mine spoil. Tropical ecology, 44(2), 251-254."	https://www.researchgate.net/profile/J-Tarafdar/post/Can_someone_guide_me_in_mycorrhizal_associations_with_Briophytas_I_need_a_recent_bibliography_and_not_so_much_please/attachment/59d64efa79197b80779a8398/AS%3A495379784843264%401495119152225/download/44213.pdf
OBS3719528	Fabaceae	Pongamia	Pongamia pinnata	Pongamia pinnata	AM	1	forest;disturbed	established	established	yes	colonisation	ves	-	-	-	-				"Kumar, A., Raghuwanshi, R., & Upadhyay, R. S. (2003). Vesicular-arbuscular mycorrhizal association in naturally revegetated coal mine spoil. Tropical ecology, 44(2), 251-254."	https://www.researchgate.net/profile/J-Tarafdar/post/Can_someone_guide_me_in_mycorrhizal_associations_with_Briophytas_I_need_a_recent_bibliography_and_not_so_much_please/attachment/59d64efa79197b80779a8398/AS%3A495379784843264%401495119152225/download/44213.pdf
OBS3719521	Meliaceae	Melia	Melia azedarach	Melia azedarach	AM	1	forest;disturbed	established	established	yes	colonisation		-	-	-	-				"Kumar, A., Raghuwanshi, R., & Upadhyay, R. S. (2003). Vesicular-arbuscular mycorrhizal association in naturally revegetated coal mine spoil. Tropical ecology, 44(2), 251-254."	https://www.researchgate.net/profile/J-Tarafdar/post/Can_someone_guide_me_in_mycorrhizal_associations_with_Briophytas_I_need_a_recent_bibliography_and_not_so_much_please/attachment/59d64efa79197b80779a8398/AS%3A495379784843264%401495119152225/download/44213.pdf
OBS3719536	Myrtaceae	Syzygium	Syzygium cumini	Syzygium cumini	AM	1	forest;disturbed	established	established	yes	colonisation	ves	-	-	-	-				"Kumar, A., Raghuwanshi, R., & Upadhyay, R. S. (2003). Vesicular-arbuscular mycorrhizal association in naturally revegetated coal mine spoil. Tropical ecology, 44(2), 251-254."	https://www.researchgate.net/profile/J-Tarafdar/post/Can_someone_guide_me_in_mycorrhizal_associations_with_Briophytas_I_need_a_recent_bibliography_and_not_so_much_please/attachment/59d64efa79197b80779a8398/AS%3A495379784843264%401495119152225/download/44213.pdf
OBS3696695	Fabaceae	Acacia	Acacia aulacocarpa	Acacia aulacocarpa	AM	1	plantation	3-yr	established	yes	colonisation	uncertain	yes	mnet	-	-				"Langkamp, P. J., & Dalling, M. J. (1982). Nutrient cycling in a stand of Acacia holosericea A. Cunn. ex G. Don. II. Phosphorus and endomycorrhizal associations. Australian Journal of Botany, 30(1), 107-119."	
OBS3696703	Fabaceae	Acacia	Acacia holosericea	Acacia holosericea	AM	1	plantation	3-yr	established	yes	colonisation	uncertain	yes	mnet	-	-				"Langkamp, P. J., & Dalling, M. J. (1982). Nutrient cycling in a stand of Acacia holosericea A. Cunn. ex G. Don. II. Phosphorus and endomycorrhizal associations. Australian Journal of Botany, 30(1), 107-119."	
OBS3696704	Fabaceae	Acacia	Acacia latescens	Acacia latescens	AM	1	plantation	3-yr	established	yes	colonisation	uncertain	yes	mnet	-	-				"Langkamp, P. J., & Dalling, M. J. (1982). Nutrient cycling in a stand of Acacia holosericea A. Cunn. ex G. Don. II. Phosphorus and endomycorrhizal associations. Australian Journal of Botany, 30(1), 107-119."	
OBS3696705	Fabaceae	Acacia	Acacia torulosa	Acacia torulosa	AM	1	plantation	3-yr	established	yes	colonisation	uncertain	yes	mnet	-	-				"Langkamp, P. J., & Dalling, M. J. (1982). Nutrient cycling in a stand of Acacia holosericea A. Cunn. ex G. Don. II. Phosphorus and endomycorrhizal associations. Australian Journal of Botany, 30(1), 107-119."	
OBS3696716	Myrtaceae	Eucalyptus	Eucalyptus tetrodonta	Eucalyptus tetrodonta	EcM	1	plantation	3-yr	established	yes	colonisation	-	yes	mnet	-	-				"Langkamp, P. J., & Dalling, M. J. (1982). Nutrient cycling in a stand of Acacia holosericea A. Cunn. ex G. Don. II. Phosphorus and endomycorrhizal associations. Australian Journal of Botany, 30(1), 107-119."	
OBS3702655	Myrtaceae	Eucalyptus	Eucalyptus regnans	Eucalyptus regnans F. Muell.	EcM	10	pot-culture;field-inoculum	4-mth	seedling	-	-	-	yes	hnet;mntl	-	-				"Launonen, T. M., Ashton, D. H., & Keane, P. J. (1999). The effect of regeneration burns on the growth, nutrient acquisition and mycorrhizae of Eucalyptus regnans F. Muell.(mountain ash) seedlings. Plant and Soil, 210(2), 273-283."	https://doi.org/10.1023/A:1004609912315
OBS3692799	Myrtaceae	Eucalyptus	Eucalyptus amygdalina	Eucalyptus salicifolia coccifera	EcM	1	forest	8-yr	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692799	Myrtaceae	Eucalyptus	Eucalyptus amygdalina	Eucalyptus salicifolia pauciflora	EcM	1	forest	8-yr	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692782	Myrtaceae	Eucalyptus	Eucalyptus camaldulensis	Eucalyptus camaldulensis	NM	1	uncertain	established	established	-	-	-	yes	-	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692782	Myrtaceae	Eucalyptus	Eucalyptus camaldulensis	Eucalyptus camaldulensis	NM	1	uncertain	established	established	-	-	-	yes	-	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692782	Myrtaceae	Eucalyptus	Eucalyptus camaldulensis	Eucalyptus camaldulensis	NM	1	uncertain	seedling	seedling	-	-	-	yes	-	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692782	Myrtaceae	Eucalyptus	Eucalyptus camaldulensis	Eucalyptus camaldulensis	NM	1	uncertain	40-yr	established	-	-	-	yes	-	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692782	Myrtaceae	Eucalyptus	Eucalyptus camaldulensis	Eucalyptus camaldulensis	EcM	1	pot-culture	1-yr	seedling	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692782	Myrtaceae	Eucalyptus	Eucalyptus camaldulensis	Eucalyptus camaldulensis	EcM	1	uncertain	established	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692783	Myrtaceae	Eucalyptus	Eucalyptus coccifera	Eucalyptus coccifera	EcM	1	uncertain	established	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692783	Myrtaceae	Eucalyptus	Eucalyptus coccifera	Eucalyptus coccifera	EcM	1	uncertain	3-yr	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692783	Myrtaceae	Eucalyptus	Eucalyptus coccifera	Eucalyptus coccifera	EcM	1	forest	6-yr	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692783	Myrtaceae	Eucalyptus	Eucalyptus coccifera	Eucalyptus coccifera salicifolia	EcM	1	uncertain	established	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692783	Myrtaceae	Eucalyptus	Eucalyptus coccifera	Eucalyptus coccifera salicifolia	EcM	1	forest	8-yr	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692784	Myrtaceae	Eucalyptus	Eucalyptus diversicolor	Eucalyptus diversicolor	NM	1	gardens	established	established	-	-	-	yes	-	-	-				"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692785	Myrtaceae	Eucalyptus	Eucalyptus dives	Eucalyptus dives	NM	1	uncertain	7-yr	established	-	-	-	yes	-	-	-				"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692781	Myrtaceae	Eucalyptus	Eucalyptus globulus	Eucalyptus bicostata	NM	1	uncertain	2-yr	established	-	-	-	yes	-	-	-				"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692781	Myrtaceae	Eucalyptus	Eucalyptus globulus	Eucalyptus bicostata	NM	1	uncertain	40-yr	established	-	-	-	yes	-	-	-				"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692786	Myrtaceae	Eucalyptus	Eucalyptus globulus	Eucalyptus globulus	EcM	1	gardens	established	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692786	Myrtaceae	Eucalyptus	Eucalyptus globulus	Eucalyptus globulus	EcM	1	uncertain	seedling	seedling	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692786	Myrtaceae	Eucalyptus	Eucalyptus globulus	Eucalyptus globulus	EcM	1	uncertain	2-yr	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692786	Myrtaceae	Eucalyptus	Eucalyptus globulus	Eucalyptus globulus	NM	1	gardens	established	established	-	-	-	yes	-	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692787	Myrtaceae	Eucalyptus	Eucalyptus gomphocephala	Eucalyptus gomphocephala	EcM	1	pot-culture	7-mth	seedling	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692787	Myrtaceae	Eucalyptus	Eucalyptus gomphocephala	Eucalyptus gomphocephala	NM	1	plantation	uncertain	uncertain	-	-	-	yes	-	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692788	Myrtaceae	Eucalyptus	Eucalyptus grandis	Eucalyptus grandis	EcM	1	uncertain	2-yr	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692789	Myrtaceae	Eucalyptus	Eucalyptus gunnii	Eucalyptus gunnii	EcM	1	forest	9-yr	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692789	Myrtaceae	Eucalyptus	Eucalyptus gunnii	Eucalyptus gunnii	NM	1	uncertain	established	established	-	-	-	yes	-	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692790	Myrtaceae	Eucalyptus	Eucalyptus obliqua	Eucalyptus obliqua	NM	1	gardens	established	established	-	-	-	yes	-	-	-				"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692791	Myrtaceae	Eucalyptus	Eucalyptus parvula	Eucalyptus parvifolia	EcM	1	pot-culture	2-yr	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692792	Myrtaceae	Eucalyptus	Eucalyptus pauciflora	Eucalyptus pauciflora	EcM	1	uncertain	established	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692792	Myrtaceae	Eucalyptus	Eucalyptus pauciflora	Eucalyptus pauciflora	EcM	1	forest	established	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692795	Myrtaceae	Eucalyptus	Eucalyptus perriniana	Eucalyptus perriniana	EcM	1	forest	9-yr	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692796	Myrtaceae	Eucalyptus	Eucalyptus radiata	Eucalyptus radiata	NM	1	uncertain	3-yr	established	-	-	-	yes	-	-	-				"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692797	Myrtaceae	Eucalyptus	Eucalyptus regnans	Eucalyptus regnans	NM	1	pot-culture	7-mth	seedling	-	-	-	yes	-	-	-				"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692798	Myrtaceae	Eucalyptus	Eucalyptus robusta	Eucalyptus robusta	NM	1	gardens	established	established	-	-	-	yes	-	-	-				"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692800	Myrtaceae	Eucalyptus	Eucalyptus saligna	Eucalyptus saligna	NM	1	uncertain	40-yr	established	-	-	-	yes	-	-	-				"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692801	Myrtaceae	Eucalyptus	Eucalyptus stellulata	Eucalyptus stellulata	NM	1	uncertain	2-yr	established	-	-	-	yes	-	-	-				"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3692802	Myrtaceae	Eucalyptus	Eucalyptus urnigera	Eucalyptus urnigera	EcM	1	forest	6-yr	established	-	-	-	yes	mntl	-	-			FungalRoot:AM	"Levisohn, I. (1958). Mycorrhizal infection in Eucalyptus. Empire Forestry Review, 237-241."	https://www.jstor.org/stable/42600472
OBS3680950	Sapindaceae	Dodonaea	Dodonaea viscosa	Dodonaea viscosa Jacq.	AM	3	agricultural;remnant	established	established	yes	colonisation	arb;coil;ves	-	-	-	-				"Li, L. F., Zhang, Y., & Zhao, Z. W. (2007). Arbuscular mycorrhizal colonization and spore density across different land_use types in a hot and arid ecosystem, southwest China. Journal of Plant Nutrition and Soil Science, 170(3), 419-425."	https://doi.org/10.1002/jpln.200625034
OBS3702723	Myrtaceae	Eucalyptus	Eucalyptus globulus	Eucalyptus globulus Labill.	EcM	45	pot-culture;specific-inoculum	4-mth	seedling	-	-	-	yes	hnet;mntl	-	-				"Lu, X., Malajczuk, N., & Dell, B. (1998). Mycorrhiza formation and growth of Eucalyptus globulus seedlings inoculated with spores of various ectomycorrhizal fungi. Mycorrhiza, 8(2), 81-86."	https://doi.org/10.1007/s005720050216
OBS3696989	Myrtaceae	Eucalyptus	Eucalyptus globulus	Eucalyptus globulus Labill.	EcM	1	forest;disturbed	3-yr	established	yes	uncertain	-	yes	hnet;mntl	-	-				"Marx, D. H. (1975). Mycorrhizae of exotic trees in the Peruvian Andes and synthesis of ectomycorrhizae on Mexican pines. Forest Science, 21(4), 353-358."	https://doi.org/10.1093/forestscience/21.4.353
OBS3696989	Myrtaceae	Eucalyptus	Eucalyptus globulus	Eucalyptus globulus Labill.	EcM	1	forest;disturbed	7-yr	established	yes	uncertain	-	yes	hnet;mntl	-	-				"Marx, D. H. (1975). Mycorrhizae of exotic trees in the Peruvian Andes and synthesis of ectomycorrhizae on Mexican pines. Forest Science, 21(4), 353-358."	https://doi.org/10.1093/forestscience/21.4.353
OBS3696989	Myrtaceae	Eucalyptus	Eucalyptus globulus	Eucalyptus globulus Labill.	EcM	1	forest;disturbed	12-yr	established	yes	uncertain	-	yes	hnet;mntl	-	-				"Marx, D. H. (1975). Mycorrhizae of exotic trees in the Peruvian Andes and synthesis of ectomycorrhizae on Mexican pines. Forest Science, 21(4), 353-358."	https://doi.org/10.1093/forestscience/21.4.353
OBS3719206	Fabaceae	Adenanthera	Adenanthera pavonina	Adenanthera pavonina	AM	1	uncertain	uncertain	uncertain	yes	colonisation	uncertain	-	-	-	-				"Mathew, A., & Malathy, M. R. (2006). Occurrence of arbuscular mycorrhizal fungi in some medicinal plants of Kerala. Ancient Science of Life, 26(1&2), 46-49."	https://journals.lww.com/asol/abstract/2006/26010/OCCURRENCE_OF_ARBUSCULAR_MYCORRHIZAL_FUNGI_IN_SOME.8.aspx
OBS3709283	Cupressaceae	Callitris	Callitris columellaris	Callitris columellaris F. Muell.	AM	3	shrubland;undisturbed	established	established	yes	arbuscule	arb	yes	-	-	-				"McGee, P. (1986). Mycorrhizal associations of plant-species in a semiarid community. Australian Journal of Botany, 34(5), 585-593."	https://doi.org/10.1071/BT9860585
OBS3709299	Fabaceae	Acacia	Acacia rigens	Acacia rigens Cunn. ex Don	EcM-AM	4	shrubland;undisturbed	established	established	yes	arbuscule	arb	yes	mntl	-	-				"McGee, P. (1986). Mycorrhizal associations of plant-species in a semiarid community. Australian Journal of Botany, 34(5), 585-593."	https://doi.org/10.1071/BT9860585
OBS3709303	Myrtaceae	Eucalyptus	Eucalyptus fasciculosa	Eucalyptus fasciculosa F. Muell.	EcM	3	shrubland;undisturbed	established	established	yes	arbuscule	-	yes	mntl	-	-				"McGee, P. (1986). Mycorrhizal associations of plant-species in a semiarid community. Australian Journal of Botany, 34(5), 585-593."	https://doi.org/10.1071/BT9860585
OBS3709304	Myrtaceae	Eucalyptus	Eucalyptus incrassata	Eucalyptus incrassata Labill.	EcM-AM	3	shrubland;undisturbed	established	established	yes	arbuscule	arb	yes	mntl	-	-				"McGee, P. (1986). Mycorrhizal associations of plant-species in a semiarid community. Australian Journal of Botany, 34(5), 585-593."	https://doi.org/10.1071/BT9860585
OBS3709306	Myrtaceae	Melaleuca	Melaleuca uncinata	Melaleuca uncinata R. Br.	EcM-AM	3	shrubland;undisturbed	established	established	yes	arbuscule	arb	yes	mntl	-	-				"McGee, P. (1986). Mycorrhizal associations of plant-species in a semiarid community. Australian Journal of Botany, 34(5), 585-593."	https://doi.org/10.1071/BT9860585
OBS3714637	Myrtaceae	Melaleuca	Melaleuca uncinata	Melaleuca uncinata R. Br.	EcM-AM	1	pot-culture;specific-inoculum	uncertain	uncertain	yes	uncertain	uncertain	yes	uncertain	-	-			FungalRoot:AM	"McGee, P. A. (1988). Growth response to and morphology of mycorrhizas of Thysanotus (Anthericaceae Monocotyledonae). New phytologist, 109(4), 459-463."	https://doi.org/10.1111/j.1469-8137.1988.tb03721.x
OBS3702834	Cunoniaceae	Ceratopetalum	Ceratopetalum apetalum	Ceratopetalum apetalum D.Don	AM	1	forest	established	established	yes	colonisation	arb;coil;ves	-	-	-	-				"McGee, P. A. (1990). Survival and growth of seedlings of coachwood (Ceratopetalum apetalum): Effects of shade, mycorrhizas and a companion plant. Australian Journal of Botany, 38(6), 583-592."	https://doi.org/10.1071/BT9900583
OBS3702834	Cunoniaceae	Ceratopetalum	Ceratopetalum apetalum	Ceratopetalum apetalum D.Don	AM	10	pot-culture;specific-inoculum	2-mth	seedling	yes	colonisation	arb;coil;ves	-	-	-	-				"McGee, P. A. (1990). Survival and growth of seedlings of coachwood (Ceratopetalum apetalum): Effects of shade, mycorrhizas and a companion plant. Australian Journal of Botany, 38(6), 583-592."	https://doi.org/10.1071/BT9900583
OBS3702835	Cunoniaceae	Ceratopetalum	Ceratopetalum apetalum	Ceratopetalum apetalum D.Don	AM	7	forest;undisturbed	5-mth	seedling	yes	colonisation	arb;coil;ves	yes	mntl	-	-			FungalRoot:EcM	"McGee, P. A., & Furby, J. H. (1992). Formation and structure of mycorrhizas of seedlings of coachwood (Ceratopetalum apetalum). Australian Journal of Botany, 40(3), 291-304."	https://doi.org/10.1071/BT9920291
OBS3702836	Araucariaceae	Agathis	Agathis robusta	Agathis robusta (C.Moore ex F.Muell)	AM	1	gardens	established	established	yes	colonisation	arb;ves	yes	-	-	-				"McGee, P. A., Bullock, S., & Summerell, B. A. (1999). Structure of mycorrhizae of the Wollemi pine (Wollemia noblis) and related Araucariaceae. Australian Journal of Botany, 47(1), 85-95."	ttps://doi.org/10.1071/BT97064
OBS3702837	Araucariaceae	Araucaria	Araucaria cunninghamii	Araucaria cunninghamii Aiton ex D.Don	AM	1	gardens	established	established	yes	colonisation	arb;ves	yes	-	-	-				"McGee, P. A., Bullock, S., & Summerell, B. A. (1999). Structure of mycorrhizae of the Wollemi pine (Wollemia noblis) and related Araucariaceae. Australian Journal of Botany, 47(1), 85-95."	ttps://doi.org/10.1071/BT97064
OBS3702838	Araucariaceae	Wollemia	Wollemia nobilis	"Wollemia nobilis Jones, Hill & Allen"	EcM-AM	2	forest;undisturbed	established	established	yes	colonisation	arb;coil;ves	yes	hnet;mntl	-	-				"McGee, P. A., Bullock, S., & Summerell, B. A. (1999). Structure of mycorrhizae of the Wollemi pine (Wollemia noblis) and related Araucariaceae. Australian Journal of Botany, 47(1), 85-95."	ttps://doi.org/10.1071/BT97064
OBS3702838	Araucariaceae	Wollemia	Wollemia nobilis	"Wollemia nobilis Jones, Hill & Allen"	AM	3	pot-culture	1-yr	seedling	yes	colonisation	arb;coil;ves	yes	-	-	-				"McGee, P. A., Bullock, S., & Summerell, B. A. (1999). Structure of mycorrhizae of the Wollemi pine (Wollemia noblis) and related Araucariaceae. Australian Journal of Botany, 47(1), 85-95."	ttps://doi.org/10.1071/BT97064
